com_pos_x,com_pos_y,com_pos_z,com_quat_w,com_quat_x,com_quat_y,com_quat_z,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_pos_12,joint_pos_13,joint_pos_14,joint_pos_15
-0.00263508,0.0534769,0.584766,0.0185537,-0.232596,0.0257709,0.972055,-0.213056,1.39244,-2.59128,-5.71524e-06,-2.06136,0.778437,-0.149658,-0.201944,1.3066,0.0395612,-0.497008,0.970241,0.000168437,4.18398e-05,0.499945,-0.500201
-0.00277648,0.0533734,0.585011,0.0186286,-0.232601,0.0258563,0.97205,-0.213056,1.33255,-2.59527,-5.65053e-06,-2.06136,0.779473,-0.149367,-0.201131,1.30467,0.0396274,-0.495537,0.968069,0.000168451,4.14964e-05,0.499946,-0.500202
-0.00289201,0.0532867,0.585219,0.01869,-0.232605,0.0259277,0.972046,-0.213056,1.26113,-2.59866,-5.61396e-06,-2.06136,0.780354,-0.14912,-0.200439,1.30303,0.0396839,-0.494286,0.966222,0.000168465,4.11531e-05,0.499947,-0.500202
-0.00297406,0.053217,0.585394,0.0187358,-0.23261,0.0259845,0.972042,-0.213057,1.1782,-2.60154,-5.60735e-06,-2.06136,0.781104,-0.14891,-0.19985,1.30163,0.0397323,-0.493222,0.964649,0.000168479,4.08078e-05,0.499947,-0.500203
-0.0030321,0.0531677,0.585547,0.0187603,-0.232609,0.0260236,0.972041,-0.213057,1.08399,-2.604,-5.65725e-06,-2.06136,0.781742,-0.148731,-0.19935,1.30044,0.0397741,-0.492316,0.963312,0.000168493,4.04559e-05,0.499948,-0.500203
-0.00307428,0.0531336,0.585677,0.0187697,-0.232604,0.0260496,0.972041,-0.213057,0.978951,-2.60609,-5.76106e-06,-2.06136,0.782284,-0.14858,-0.198924,1.29943,0.0398102,-0.491546,0.962174,0.000168506,4.00957e-05,0.499948,-0.500204
-0.00310342,0.053112,0.585788,0.0187668,-0.232597,0.0260648,0.972043,-0.213057,0.863705,-2.60786,-5.91405e-06,-2.06136,0.782746,-0.148452,-0.198561,1.29857,0.0398415,-0.490891,0.961206,0.000168518,3.97255e-05,0.499949,-0.500205
-0.00311912,0.0531026,0.585884,0.0187512,-0.232586,0.0260693,0.972046,-0.213057,0.73905,-2.60937,-6.11347e-06,-2.06136,0.783138,-0.148343,-0.198253,1.29784,0.0398688,-0.490333,0.960383,0.000168529,3.93443e-05,0.49995,-0.500205
-0.00312112,0.0531054,0.585969,0.0187224,-0.232571,0.0260631,0.97205,-0.213057,0.605931,-2.61066,-6.35652e-06,-2.06136,0.783472,-0.148251,-0.197991,1.29722,0.0398926,-0.489858,0.959683,0.000168539,3.89514e-05,0.49995,-0.500206
-0.003111,0.0531195,0.586045,0.0186803,-0.232553,0.0260466,0.972055,-0.213058,0.465426,-2.61175,-6.63099e-06,-2.06136,0.783756,-0.148173,-0.197768,1.29669,0.0399135,-0.489454,0.959087,0.000168547,3.85518e-05,0.499951,-0.500206
-0.00309033,0.0531552,0.586104,0.0186023,-0.232536,0.0260091,0.972062,-0.213058,0.318726,-2.61268,-6.88078e-06,-2.06136,0.783997,-0.148107,-0.197578,1.29624,0.0399314,-0.48911,0.95858,0.000168554,3.81855e-05,0.499951,-0.500207
-0.00305975,0.0532147,0.586145,0.0184868,-0.232519,0.025949,0.97207,-0.213058,0.16712,-2.61348,-7.09804e-06,-2.06136,0.784203,-0.148051,-0.197416,1.29585,0.0399465,-0.488817,0.958149,0.00016856,3.78846e-05,0.499952,-0.500207
-0.00308293,0.0532451,0.586166,0.0184344,-0.232532,0.0259381,0.972068,-0.213058,0.0119743,-2.60546,-7.14187e-06,-2.06136,0.784378,-0.148003,-0.197279,1.29553,0.0399587,-0.488568,0.957782,0.000168546,3.75684e-05,0.499952,-0.500208
-0.00306565,0.0532703,0.586204,0.0183843,-0.232514,0.0259117,0.972074,-0.213058,-0.145284,-2.59296,-7.31418e-06,-2.06136,0.784527,-0.147962,-0.197162,1.29525,0.0399698,-0.488357,0.95747,0.000168549,3.7391e-05,0.499953,-0.500208
-0.00305246,0.0532966,0.586238,0.0183337,-0.232503,0.0258854,0.972078,-0.213058,-0.303185,-2.58017,-7.42975e-06,-2.06136,0.784654,-0.147928,-0.197062,1.29501,0.0399791,-0.488177,0.957204,0.000168547,3.72586e-05,0.499954,-0.500209
-0.0030493,0.0533045,0.586274,0.018314,-0.232494,0.0258768,0.972081,-0.213058,-0.460236,-2.56587,-7.49614e-06,-2.06136,0.784762,-0.147898,-0.196978,1.29481,0.0399869,-0.488024,0.956978,0.000168543,3.71145e-05,0.499954,-0.500209
-0.00305085,0.0533041,0.586309,0.0183074,-0.232488,0.0258761,0.972083,-0.213058,-0.614938,-2.54904,-7.50018e-06,-2.06136,0.784853,-0.147873,-0.196906,1.29464,0.0399931,-0.487893,0.956786,0.000168535,3.6942e-05,0.499955,-0.50021
-0.00305276,0.053304,0.586338,0.0183014,-0.232484,0.0258754,0.972084,-0.213058,-0.765801,-2.52885,-7.46088e-06,-2.06136,0.784932,-0.147851,-0.196844,1.2945,0.0399981,-0.487782,0.956623,0.000168525,3.67372e-05,0.499956,-0.50021
-0.00305482,0.0533044,0.586363,0.0182956,-0.23248,0.0258745,0.972085,-0.213058,-0.911365,-2.5046,-7.38919e-06,-2.06136,0.784998,-0.147833,-0.196792,1.29437,0.0400022,-0.487687,0.956484,0.000168512,3.64944e-05,0.499956,-0.50021
-0.0030572,0.0533047,0.586383,0.0182905,-0.232478,0.0258738,0.972085,-0.213058,-1.05021,-2.47576,-7.29072e-06,-2.06136,0.785055,-0.147817,-0.196748,1.29427,0.0400054,-0.487606,0.956366,0.000168497,3.62078e-05,0.499957,-0.500211
-0.00306021,0.0533049,0.586399,0.0182863,-0.232478,0.0258735,0.972086,-0.213058,-1.18098,-2.4419,-7.17114e-06,-2.06136,0.785103,-0.147803,-0.196711,1.29418,0.040008,-0.487537,0.956266,0.000168479,3.58747e-05,0.499957,-0.500211
-0.0030715,0.053305,0.586405,0.0182825,-0.232484,0.0258734,0.972084,-0.213058,-1.3024,-2.40272,-7.0125e-06,-2.06136,0.785144,-0.147791,-0.19668,1.2941,0.04001,-0.487478,0.956181,0.00016846,3.55362e-05,0.499958,-0.500211
-0.00309453,0.0533042,0.586395,0.0182801,-0.2325,0.0258742,0.97208,-0.213057,-1.41327,-2.35799,-6.79282e-06,-2.06136,0.785179,-0.147781,-0.196653,1.29404,0.0400116,-0.487427,0.956108,0.000168438,3.52119e-05,0.499958,-0.500212
-0.00312127,0.0533029,0.58638,0.0182789,-0.232518,0.0258758,0.972076,-0.213057,-1.51249,-2.30761,-6.52037e-06,-2.06136,0.785209,-0.147773,-0.196631,1.29398,0.0400127,-0.487385,0.956047,0.000168416,3.49015e-05,0.499958,-0.500212
-0.0031472,0.0533012,0.586365,0.0182786,-0.232537,0.0258777,0.972071,-0.213057,-1.5991,-2.25153,-6.21039e-06,-2.06136,0.785234,-0.147765,-0.196612,1.29393,0.0400135,-0.487348,0.955994,0.000168392,3.46036e-05,0.499958,-0.500212
-0.00316512,0.0533014,0.586352,0.0182758,-0.232549,0.0258778,0.972069,-0.213057,-1.67302,-2.18978,-5.91148e-06,-2.06136,0.785256,-0.147759,-0.196597,1.29389,0.0400141,-0.487318,0.95595,0.000168369,3.43087e-05,0.499959,-0.500212
-0.00316967,0.0533045,0.58635,0.0182694,-0.23255,0.0258753,0.972068,-0.213057,-1.7359,-2.12247,-5.67748e-06,-2.06136,0.785275,-0.147754,-0.196584,1.29386,0.0400147,-0.487291,0.955912,0.000168349,3.40082e-05,0.499959,-0.500213
-0.00316996,0.0533083,0.586352,0.0182623,-0.232549,0.0258721,0.972069,-0.213057,-1.7894,-2.04976,-5.49246e-06,-2.06136,0.785291,-0.147749,-0.196572,1.29383,0.0400152,-0.487269,0.95588,0.000168331,3.37046e-05,0.499959,-0.500213
-0.00317136,0.0533119,0.586353,0.0182554,-0.232549,0.025869,0.972069,-0.213057,-1.83492,-1.97187,-5.33476e-06,-2.06136,0.785304,-0.147745,-0.196563,1.2938,0.0400157,-0.48725,0.955852,0.000168316,3.33995e-05,0.499959,-0.500213
-0.00317401,0.0533153,0.586353,0.0182491,-0.232549,0.0258661,0.972069,-0.213057,-1.87364,-1.88907,-5.19056e-06,-2.06136,0.785315,-0.147742,-0.196555,1.29378,0.0400161,-0.487234,0.955829,0.000168301,3.30952e-05,0.499959,-0.500213
-0.00317651,0.0533184,0.586353,0.0182433,-0.23255,0.0258635,0.972069,-0.213057,-1.90659,-1.80167,-5.05275e-06,-2.06136,0.785325,-0.147739,-0.196548,1.29376,0.0400164,-0.48722,0.955809,0.000168289,3.27929e-05,0.49996,-0.500214
-0.00317801,0.0533214,0.586355,0.0182378,-0.23255,0.025861,0.972069,-0.213057,-1.93462,-1.71002,-4.91925e-06,-2.06136,0.785334,-0.147737,-0.196542,1.29375,0.0400166,-0.487208,0.955793,0.000168278,3.24934e-05,0.49996,-0.500214
-0.00317906,0.0533243,0.586358,0.0182327,-0.23255,0.0258585,0.97207,-0.213057,-1.95846,-1.61452,-4.7877e-06,-2.06135,0.785341,-0.147735,-0.196537,1.29374,0.0400168,-0.487198,0.955778,0.000168268,3.22014e-05,0.49996,-0.500214
-0.00318004,0.0533271,0.58636,0.0182277,-0.23255,0.0258561,0.97207,-0.213057,-1.97875,-1.51559,-4.65667e-06,-2.06135,0.785347,-0.147733,-0.196533,1.29372,0.0400169,-0.48719,0.955766,0.00016826,3.19203e-05,0.49996,-0.500214
-0.0031808,0.05333,0.586363,0.0182227,-0.23255,0.0258536,0.97207,-0.213057,-1.99601,-1.41367,-4.52688e-06,-2.06135,0.785352,-0.147732,-0.19653,1.29371,0.0400169,-0.487183,0.955756,0.000168253,3.16548e-05,0.49996,-0.500215
-0.00318119,0.0533332,0.586366,0.0182173,-0.232549,0.0258507,0.97207,-0.213057,-2.01069,-1.30925,-4.40065e-06,-2.06135,0.785357,-0.14773,-0.196527,1.29371,0.0400169,-0.487176,0.955747,0.000168247,3.14097e-05,0.49996,-0.500215
-0.00318107,0.053337,0.586368,0.0182114,-0.232548,0.0258474,0.972071,-0.213057,-2.02318,-1.20282,-4.28162e-06,-2.06135,0.78536,-0.147729,-0.196524,1.2937,0.0400169,-0.487171,0.95574,0.000168242,3.11892e-05,0.49996,-0.500215
-0.00318033,0.0533414,0.58637,0.0182045,-0.232547,0.0258434,0.972071,-0.213057,-2.03381,-1.09489,-4.17396e-06,-2.06135,0.785364,-0.147728,-0.196522,1.29369,0.040017,-0.487166,0.955733,0.000168238,3.09974e-05,0.499961,-0.500215
-0.00317894,0.0533466,0.586372,0.0181965,-0.232545,0.0258387,0.972072,-0.213057,-2.04285,-0.98598,-4.08219e-06,-2.06135,0.785367,-0.147728,-0.196521,1.29369,0.040017,-0.487163,0.955728,0.000168235,3.08375e-05,0.499961,-0.500216
-0.00317689,0.0533529,0.586373,0.0181871,-0.232542,0.025833,0.972073,-0.213057,-2.05055,-0.876633,-4.01105e-06,-2.06135,0.785369,-0.147727,-0.196519,1.29368,0.0400171,-0.48716,0.955723,0.000168233,3.07113e-05,0.499961,-0.500216
-0.00317423,0.0533603,0.586374,0.0181762,-0.232539,0.0258262,0.972074,-0.213057,-2.05709,-0.767388,-3.96437e-06,-2.06135,0.785371,-0.147727,-0.196518,1.29368,0.0400172,-0.487157,0.955719,0.000168232,3.06195e-05,0.499961,-0.500216
-0.00317096,0.0533688,0.586373,0.0181636,-0.232536,0.0258184,0.972075,-0.213057,-2.06266,-0.658788,-3.94514e-06,-2.06135,0.785373,-0.147727,-0.196516,1.29368,0.0400174,-0.487155,0.955715,0.000168232,3.05617e-05,0.499961,-0.500216
-0.00316714,0.0533784,0.586372,0.0181494,-0.232532,0.0258096,0.972077,-0.213057,-2.06739,-0.551376,-3.95519e-06,-2.06135,0.785375,-0.147727,-0.196515,1.29367,0.0400177,-0.487153,0.955712,0.000168233,3.05363e-05,0.499961,-0.500217
-0.00316281,0.0533892,0.586371,0.0181336,-0.232527,0.0257997,0.972079,-0.213057,-2.07142,-0.445694,-3.99491e-06,-2.06135,0.785376,-0.147727,-0.196514,1.29367,0.0400181,-0.487152,0.955709,0.000168235,3.05409e-05,0.499961,-0.500217
-0.00315802,0.053401,0.586368,0.0181164,-0.232522,0.0257889,0.97208,-0.213057,-2.07485,-0.342273,-4.06348e-06,-2.06135,0.785377,-0.147727,-0.196513,1.29367,0.0400185,-0.487151,0.955707,0.000168237,3.05716e-05,0.499962,-0.500217
-0.00315288,0.0534136,0.586365,0.0180979,-0.232517,0.0257773,0.972082,-0.213057,-2.07777,-0.241636,-4.15882e-06,-2.06135,0.785378,-0.147727,-0.196512,1.29367,0.040019,-0.487151,0.955705,0.000168241,3.06244e-05,0.499962,-0.500218
-0.00314751,0.0534269,0.586362,0.0180784,-0.232512,0.0257652,0.972084,-0.213057,-2.08025,-0.144293,-4.27767e-06,-2.06135,0.785379,-0.147727,-0.196511,1.29367,0.0400195,-0.48715,0.955703,0.000168245,3.06942e-05,0.499962,-0.500218
-0.00314201,0.0534407,0.586358,0.0180581,-0.232507,0.0257525,0.972086,-0.213057,-2.08236,-0.0507403,-4.41591e-06,-2.06135,0.78538,-0.147727,-0.19651,1.29367,0.0400201,-0.48715,0.955701,0.000168249,3.07762e-05,0.499963,-0.500219
-0.0031365,0.0534548,0.586354,0.0180373,-0.232502,0.0257395,0.972088,-0.213057,-2.08415,0.0385478,-4.56882e-06,-2.06135,0.78538,-0.147727,-0.196509,1.29367,0.0400206,-0.48715,0.955699,0.000168255,3.08654e-05,0.499963,-0.500219
-0.00313108,0.0534691,0.586351,0.0180163,-0.232496,0.0257265,0.97209,-0.213057,-2.08568,0.123116,-4.73141e-06,-2.06135,0.785381,-0.147727,-0.196509,1.29367,0.0400212,-0.48715,0.955698,0.00016826,3.09573e-05,0.499963,-0.50022
-0.00312581,0.0534834,0.586347,0.0179953,-0.232491,0.0257134,0.972092,-0.213057,-2.08698,0.202532,-4.89873e-06,-2.06135,0.785381,-0.147727,-0.196508,1.29367,0.0400217,-0.48715,0.955696,0.000168267,3.10477e-05,0.499963,-0.50022
-0.00312077,0.0534975,0.586343,0.0179744,-0.232486,0.0257004,0.972094,-0.213057,-2.08809,0.276392,-5.06613e-06,-2.06135,0.785381,-0.147727,-0.196507,1.29367,0.0400222,-0.48715,0.955695,0.000168274,3.11333e-05,0.499964,-0.500221
-0.00311597,0.0535115,0.586339,0.0179538,-0.232482,0.0256877,0.972096,-0.213057,-2.08903,0.344317,-5.2295e-06,-2.06136,0.785381,-0.147727,-0.196507,1.29367,0.0400227,-0.48715,0.955694,0.000168282,3.12115e-05,0.499964,-0.500222
-0.00311145,0.0535251,0.586336,0.0179336,-0.232477,0.0256752,0.972098,-0.213058,-2.08983,0.405961,-5.38546e-06,-2.06136,0.785381,-0.147727,-0.196506,1.29367,0.0400231,-0.48715,0.955694,0.00016829,3.12804e-05,0.499964,-0.500222
-0.0031072,0.0535383,0.586333,0.017914,-0.232473,0.0256631,0.972099,-0.213058,-2.09051,0.461007,-5.5314e-06,-2.06136,0.785381,-0.147727,-0.196506,1.29367,0.0400235,-0.48715,0.955693,0.000168298,3.1339e-05,0.499965,-0.500223
-0.00310319,0.0535512,0.586331,0.0178948,-0.232469,0.0256513,0.972101,-0.213058,-2.09109,0.509174,-5.66555e-06,-2.06136,0.785381,-0.147727,-0.196506,1.29367,0.0400238,-0.48715,0.955692,0.000168307,3.13869e-05,0.499965,-0.500223
-0.00320575,0.0536884,0.586482,0.0178278,-0.232281,0.0255349,0.97215,-0.213058,-2.09158,0.550397,-6.15832e-06,-2.06136,0.785379,-0.14845,-0.198759,1.29314,0.0400207,-0.487149,0.955692,0.000168315,3.09352e-05,0.499966,-0.500224
-0.0035025,0.0540595,0.586618,0.0175445,-0.23202,0.0252177,0.972226,-0.213058,-2.092,0.585469,-6.6827e-06,-2.06136,0.785378,-0.149154,-0.201072,1.29262,0.040019,-0.487147,0.955693,0.000168322,3.04048e-05,0.499966,-0.500224
-0.00415336,0.054522,0.586643,0.0170622,-0.231694,0.0248068,0.972323,-0.213058,-2.09236,0.615306,-7.41988e-06,-2.06136,0.785376,-0.14974,-0.203247,1.29219,0.0400184,-0.487144,0.955694,0.000168327,2.98079e-05,0.499967,-0.500224
-0.00507535,0.0549793,0.586559,0.0165421,-0.231404,0.0243945,0.972411,-0.213058,-2.09266,0.640691,-7.82036e-06,-2.06136,0.785374,-0.150218,-0.20541,1.29183,0.0400185,-0.48714,0.955695,0.000168333,2.91954e-05,0.499968,-0.500224
-0.00600279,0.055339,0.586472,0.0161415,-0.231135,0.0240719,0.97249,-0.213058,-2.09292,0.662287,-8.0981e-06,-2.06137,0.785373,-0.150597,-0.207666,1.29154,0.0400186,-0.487137,0.955696,0.000168337,2.85779e-05,0.499968,-0.500224
-0.00692721,0.0555753,0.586481,0.0159068,-0.230854,0.0238627,0.972566,-0.213058,-2.09314,0.68066,-8.40731e-06,-2.06137,0.785372,-0.150883,-0.2101,1.2913,0.0400186,-0.487135,0.955697,0.000168341,2.79518e-05,0.499968,-0.500224
-0.00793559,0.0557107,0.586523,0.0158043,-0.230593,0.0237461,0.972632,-0.213058,-2.09332,0.696291,-8.69143e-06,-2.06137,0.785371,-0.151085,-0.212785,1.2911,0.0400187,-0.487133,0.955698,0.000168345,2.73377e-05,0.499968,-0.500224
-0.00909279,0.0557631,0.586511,0.0158074,-0.230371,0.0237062,0.972686,-0.213058,-2.09348,0.70959,-8.93578e-06,-2.06137,0.785371,-0.151207,-0.21578,1.29094,0.0400187,-0.487131,0.955699,0.000168347,2.67348e-05,0.499969,-0.500224
-0.0103948,0.0557297,0.586398,0.0159048,-0.230208,0.0237433,0.972722,-0.213058,-2.09362,0.720904,-8.97593e-06,-2.06137,0.78537,-0.151257,-0.219606,1.29176,0.0400188,-0.48713,0.955699,0.00016835,2.61551e-05,0.499969,-0.500224
-0.0117085,0.0556393,0.58579,0.0159683,-0.230364,0.0238316,0.972682,-0.213058,-2.09373,0.730529,-8.81217e-06,-2.06137,0.785371,-0.151243,-0.226777,1.29862,0.0400198,-0.487131,0.955698,0.000168353,2.57471e-05,0.49997,-0.500224
-0.0128046,0.0554722,0.58523,0.0161918,-0.230613,0.0240772,0.972613,-0.213058,-2.09383,0.738718,-8.08553e-06,-2.06137,0.785373,-0.151163,-0.233783,1.30428,0.0400191,-0.487372,0.955696,0.000168355,2.54951e-05,0.49997,-0.500225
-0.013464,0.0554878,0.584825,0.0162377,-0.230796,0.0243221,0.972563,-0.213058,-2.09391,0.745685,-7.13511e-06,-2.06136,0.785375,-0.151021,-0.240725,1.30888,0.0400177,-0.488105,0.955694,0.000168356,2.53543e-05,0.49997,-0.500226
-0.0137043,0.0558152,0.584572,0.0160256,-0.230881,0.0246182,0.972538,-0.213058,-2.09399,0.751612,-6.24916e-06,-2.06136,0.785377,-0.150824,-0.247685,1.31255,0.0400182,-0.488186,0.955692,0.000168357,2.52325e-05,0.499971,-0.500227
-0.0137141,0.0565085,0.584381,0.0154901,-0.230877,0.0249155,0.97254,-0.213058,-2.09405,0.756654,-5.57978e-06,-2.06136,0.785379,-0.150573,-0.254728,1.3154,0.0400202,-0.488034,0.955691,0.000168358,2.5363e-05,0.499971,-0.500227
-0.0136834,0.0574628,0.584284,0.0146669,-0.230922,0.0250051,0.97254,-0.213057,-2.0941,0.760943,-4.81581e-06,-2.06136,0.78538,-0.150272,-0.261901,1.31752,0.0400209,-0.487903,0.955692,0.000168187,2.54869e-05,0.499971,-0.500228
-0.0138551,0.0583561,0.584649,0.0136228,-0.231419,0.0242711,0.972456,-0.213055,-2.09415,0.764588,-3.70748e-06,-2.06135,0.785382,-0.149921,-0.269243,1.31896,0.0400188,-0.487785,0.955696,0.000167523,2.54871e-05,0.499972,-0.500227
-0.0142223,0.0591191,0.584809,0.0127216,-0.232057,0.0236579,0.972331,-0.213054,-2.09419,0.76769,-2.87046e-06,-2.06135,0.785384,-0.149525,-0.276775,1.31979,0.0400172,-0.487685,0.955698,0.000166927,2.54871e-05,0.499972,-0.500227
-0.0147635,0.059406,0.584831,0.0123925,-0.232604,0.0234855,0.972209,-0.213053,-2.09422,0.770329,-2.1997e-06,-2.06135,0.785385,-0.149086,-0.284512,1.32005,0.0400164,-0.487601,0.955699,0.000166343,2.54868e-05,0.499972,-0.500227
-0.0153185,0.0591434,0.5848,0.0127341,-0.232968,0.0238187,0.972109,-0.213052,-2.09425,0.772575,-1.6293e-06,-2.06135,0.785387,-0.148606,-0.292459,1.31977,0.0400153,-0.487531,0.9557,0.000165811,2.54863e-05,0.499973,-0.500227
-0.0157713,0.0586965,0.58478,0.013308,-0.233187,0.0243105,0.972037,-0.213051,-2.09428,0.774486,-1.08089e-06,-2.06135,0.785388,-0.148086,-0.300611,1.31896,0.040012,-0.487473,0.9557,0.000165312,2.54861e-05,0.499973,-0.500227
-0.0161034,0.0583059,0.584802,0.0137945,-0.23333,0.0247381,0.971985,-0.213051,-2.0943,0.776112,-5.94854e-07,-2.06134,0.785389,-0.147533,-0.30896,1.31765,0.0400103,-0.487423,0.9557,0.000164818,2.54859e-05,0.499973,-0.500227
-0.0163522,0.0579804,0.584844,0.0141908,-0.233429,0.0250944,0.971946,-0.213051,-2.09431,0.777495,-1.80271e-07,-2.06134,0.785389,-0.14695,-0.317487,1.31584,0.0400109,-0.48738,0.955701,0.000164317,2.54858e-05,0.499974,-0.500227
-0.016547,0.0577798,0.584887,0.0144408,-0.233527,0.0253247,0.971913,-0.21305,-2.09433,0.778672,1.88892e-07,-2.06134,0.78539,-0.146337,-0.326171,1.31354,0.0400114,-0.487343,0.955702,0.000163808,2.54858e-05,0.499974,-0.500226
-0.016705,0.0577298,0.584934,0.0145077,-0.233644,0.0254073,0.971882,-0.21305,-2.09434,0.779673,5.02954e-07,-2.06134,0.785391,-0.145699,-0.334985,1.31075,0.0400118,-0.487312,0.955702,0.000163297,2.54859e-05,0.499974,-0.500226
-0.0168352,0.0577731,0.584984,0.0144605,-0.233768,0.0253973,0.971853,-0.21305,-2.09435,0.780525,7.5858e-07,-2.06134,0.785391,-0.145036,-0.343899,1.30745,0.0400122,-0.487285,0.955703,0.00016279,2.54859e-05,0.499974,-0.500226
-0.0169431,0.0578249,0.585033,0.014402,-0.233876,0.0253748,0.971828,-0.21305,-2.09436,0.781249,9.63579e-07,-2.06134,0.785391,-0.144352,-0.352879,1.30366,0.0400125,-0.487263,0.955703,0.000162287,2.54858e-05,0.499974,-0.500226
-0.0170327,0.0578223,0.585074,0.0144087,-0.233951,0.0253995,0.97181,-0.21305,-2.09437,0.781866,1.13141e-06,-2.06134,0.785392,-0.143649,-0.36189,1.29936,0.0400128,-0.487244,0.955703,0.000161788,2.54857e-05,0.499975,-0.500226
-0.017107,0.0577469,0.585108,0.0145032,-0.233988,0.0254889,0.971797,-0.21305,-2.09438,0.78239,1.27508e-06,-2.06134,0.785392,-0.14293,-0.370896,1.29454,0.0400131,-0.487227,0.955703,0.00016129,2.54856e-05,0.499975,-0.500226
-0.0171682,0.0576196,0.585136,0.01466,-0.233997,0.0256239,0.971789,-0.213049,-2.09438,0.782837,1.40326e-06,-2.06134,0.785392,-0.142198,-0.37986,1.2892,0.0400134,-0.487213,0.955703,0.00016079,2.54855e-05,0.499975,-0.500226
-0.0172178,0.0574798,0.58516,0.0148313,-0.233992,0.0257679,0.971784,-0.213049,-2.09439,0.783216,1.51942e-06,-2.06134,0.785392,-0.141455,-0.388742,1.28333,0.0400135,-0.487202,0.955704,0.00016029,2.54855e-05,0.499975,-0.500226
-0.0172574,0.057363,0.585184,0.0149741,-0.233987,0.0258884,0.97178,-0.213049,-2.09439,0.783539,1.62335e-06,-2.06134,0.785393,-0.140704,-0.397506,1.27694,0.0400137,-0.487191,0.955704,0.000159789,2.54855e-05,0.499976,-0.500226
-0.0172892,0.0572864,0.585207,0.0150678,-0.233989,0.0259696,0.971776,-0.213049,-2.0944,0.783814,1.71345e-06,-2.06134,0.785393,-0.139946,-0.406114,1.27001,0.0400138,-0.487183,0.955704,0.000159288,2.54855e-05,0.499976,-0.500226
-0.0173156,0.0572473,0.585229,0.0151154,-0.233999,0.0260141,0.971771,-0.213049,-2.0944,0.784048,1.78884e-06,-2.06134,0.785393,-0.139185,-0.41453,1.26256,0.0400139,-0.487176,0.955704,0.000158788,2.54855e-05,0.499976,-0.500225
-0.0173384,0.0572307,0.585248,0.0151354,-0.234014,0.0260364,0.971767,-0.213049,-2.0944,0.784246,1.85038e-06,-2.06134,0.785393,-0.138422,-0.422721,1.25458,0.040014,-0.487169,0.955704,0.000158291,2.54855e-05,0.499976,-0.500225
-0.017359,0.0572194,0.585264,0.0151486,-0.234028,0.0260526,0.971763,-0.213049,-2.0944,0.784416,1.90045e-06,-2.06134,0.785393,-0.13766,-0.430653,1.24607,0.0400141,-0.487164,0.955704,0.000157796,2.54855e-05,0.499977,-0.500225
-0.017378,0.0572031,0.585276,0.0151676,-0.23404,0.0260727,0.971759,-0.213049,-2.0944,0.78456,1.94214e-06,-2.06134,0.785393,-0.136901,-0.438298,1.23706,0.0400142,-0.48716,0.955704,0.000157303,2.54855e-05,0.499977,-0.500225
-0.0173956,0.0571807,0.585284,0.0151937,-0.234048,0.0260976,0.971756,-0.213049,-2.09441,0.784682,1.97821e-06,-2.06134,0.785393,-0.136146,-0.445628,1.22756,0.0400143,-0.487156,0.955704,0.000156811,2.54855e-05,0.499977,-0.500225
-0.0174122,0.0571589,0.585288,0.015219,-0.234056,0.0261213,0.971753,-0.213049,-2.09441,0.784786,2.01041e-06,-2.06134,0.785393,-0.135398,-0.452618,1.21758,0.0400144,-0.487153,0.955704,0.00015632,2.54855e-05,0.499977,-0.500225
-0.0174284,0.0571468,0.585289,0.0152322,-0.234067,0.0261354,0.97175,-0.213049,-2.09441,0.784875,2.0394e-06,-2.06134,0.785393,-0.134659,-0.459249,1.20714,0.0400144,-0.48715,0.955704,0.000155829,2.54855e-05,0.499978,-0.500225
-0.0174452,0.0571516,0.585287,0.0152246,-0.234084,0.0261331,0.971746,-0.213049,-2.09441,0.78495,2.0651e-06,-2.06134,0.785393,-0.13393,-0.465502,1.19627,0.0400145,-0.487147,0.955705,0.00015534,2.54855e-05,0.499978,-0.500225
-0.0174634,0.057176,0.585282,0.015193,-0.234109,0.026112,0.971741,-0.213049,-2.09441,0.785014,2.08715e-06,-2.06134,0.785393,-0.133212,-0.471364,1.18501,0.0400146,-0.487145,0.955705,0.000154851,2.54855e-05,0.499978,-0.500225
-0.0174837,0.0572184,0.585273,0.0151394,-0.234141,0.0260739,0.971735,-0.213049,-2.09441,0.785069,2.10547e-06,-2.06134,0.785393,-0.132508,-0.476823,1.17338,0.0400146,-0.487144,0.955705,0.000154364,2.54856e-05,0.499978,-0.500224
-0.0175063,0.0572747,0.585261,0.0150687,-0.234181,0.0260225,0.971728,-0.213049,-2.09441,0.785116,2.12035e-06,-2.06134,0.785394,-0.131819,-0.481874,1.16143,0.0400147,-0.487142,0.955705,0.000153879,2.54856e-05,0.499979,-0.500224
-0.0175312,0.0573409,0.585245,0.0149857,-0.234225,0.0259615,0.97172,-0.213049,-2.09441,0.785155,2.13244e-06,-2.06134,0.785394,-0.131146,-0.486512,1.14919,0.0400148,-0.487141,0.955705,0.000153396,2.54856e-05,0.499979,-0.500224
-0.0175583,0.0574149,0.585226,0.0148931,-0.234274,0.025893,0.971712,-0.213049,-2.09441,0.785189,2.1425e-06,-2.06134,0.785394,-0.130491,-0.490738,1.13672,0.0400149,-0.48714,0.955704,0.000152915,2.54856e-05,0.499979,-0.500224
