time_s,base_error_x_m,base_error_y_m,base_error_z_m,base_orientation_error_rad,wheel_error_fl_m,wheel_error_fr_m,wheel_error_rl_m,wheel_error_rr_m,contact_mismatch_fl,contact_mismatch_fr,contact_mismatch_rl,contact_mismatch_rr,solve_ms,rollout_termination_rate
4.459999999999999964e+00,-1.722335815429687500e-02,2.968406677246093750e-02,-1.222360134124755859e-02,5.912250652909278870e-02,2.632196992635726929e-02,3.840062767267227173e-02,6.657780706882476807e-02,8.758836239576339722e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.281673583984375000e+02,0.000000000000000000e+00
4.480000000000000426e+00,-1.535987854003906250e-02,3.171730041503906250e-02,-1.296502351760864258e-02,5.859584733843803406e-02,2.537674643099308014e-02,3.688113763928413391e-02,6.770752370357513428e-02,8.738122880458831787e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.306734619140625000e+02,0.000000000000000000e+00
4.500000000000000000e+00,-1.218223571777343750e-02,3.445816040039062500e-02,-1.479375362396240234e-02,5.722051486372947693e-02,2.459438517689704895e-02,3.804172948002815247e-02,6.960813701152801514e-02,8.706048130989074707e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.188643188476562500e+02,0.000000000000000000e+00
4.520000000000000462e+00,-7.778167724609375000e-03,3.807830810546875000e-02,-1.770341396331787109e-02,5.509319901466369629e-02,2.441027387976646423e-02,4.276549443602561951e-02,7.380547374486923218e-02,8.663422614336013794e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.297797851562500000e+02,0.000000000000000000e+00
4.540000000000000036e+00,-3.368377685546875000e-03,4.210662841796875000e-02,-2.153056859970092773e-02,5.511050671339035034e-02,2.348217368125915527e-02,4.997810721397399902e-02,8.154524862766265869e-02,8.728353679180145264e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.452430419921875000e+02,0.000000000000000000e+00
4.560000000000000497e+00,-7.038116455078125000e-04,4.566383361816406250e-02,-2.572441101074218750e-02,5.560585856437683105e-02,2.341389656066894531e-02,5.881870165467262268e-02,9.275873750448226929e-02,8.659549802541732788e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.234926757812500000e+02,0.000000000000000000e+00
4.580000000000000071e+00,-1.497268676757812500e-03,4.781341552734375000e-02,-2.850860357284545898e-02,5.260008201003074646e-02,2.345180511474609375e-02,6.002601236104965210e-02,9.461610764265060425e-02,8.597349375486373901e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.690749511718750000e+02,0.000000000000000000e+00
4.600000000000000533e+00,-3.250122070312500000e-03,4.959297180175781250e-02,-2.996087074279785156e-02,5.082954466342926025e-02,2.325589396059513092e-02,6.208553165197372437e-02,9.624576568603515625e-02,8.613359928131103516e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.439973754882812500e+02,0.000000000000000000e+00
4.620000000000000107e+00,-7.192611694335937500e-03,5.090332031250000000e-02,-3.043270111083984375e-02,4.941666871309280396e-02,2.324845455586910248e-02,6.464166939258575439e-02,9.817338734865188599e-02,8.616995066404342651e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.638508300781250000e+02,0.000000000000000000e+00
4.639999999999999680e+00,-1.287841796875000000e-02,5.219268798828125000e-02,-3.189325332641601562e-02,5.119879916310310364e-02,2.553904615342617035e-02,6.708722561597824097e-02,9.820822626352310181e-02,9.501439332962036133e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.477982177734375000e+02,0.000000000000000000e+00
